都市星城,(闵行莘庄)富都路111弄,66858,上海中星集团协利置业有限公司,2006年建成 ,板楼,1.55元/平米/月,上海新城物业有限公司,23栋,821户,https://sh.lianjia.com/xiaoqu/5011000013314/
时运苑,(杨浦周家嘴路)军工路400弄,54404,上海一百集团房地产有限公司,1996年建成 ,塔楼/板楼,0.65元/平米/月,上海杨浦物业管理有限公司,29栋,842户,https://sh.lianjia.com/xiaoqu/5011000012187/
漕溪一村,"(徐汇万体馆)漕溪一村, 漕东公寓大门239",70435,无开发商,1976年建成 ,板楼,0.8元/平米/月,徐房物业有限公司,45栋,944户,https://sh.lianjia.com/xiaoqu/5011000015229/
塘东街31弄,(浦东合庆)塘东街31弄,,暂无信息,1989年建成 ,未知类型,暂无信息,暂无信息,1栋,6户,https://sh.lianjia.com/xiaoqu/5016389495337745/
环庆新苑,(浦东合庆)胜利路169弄,32872,上海浦东新区合庆房地产有限公司,2004年建成 ,板楼,0.5元/平米/月,绮云物业,67栋,804户,https://sh.lianjia.com/xiaoqu/5011000009871/
绿梅三村,(闵行莘庄)绿梅三村,48934,无开发商,1993年建成 ,板楼,0.8元/平米/月,上海兴苑物业管理有限公司,50栋,741户,https://sh.lianjia.com/xiaoqu/5011000014020/
中建大公馆,(杨浦新江湾城)政和路538弄,59414,中国中建地产有限公司,2011年建成 ,板楼,6元/平米/月,中海物业,204栋,443户,https://sh.lianjia.com/xiaoqu/5011000009852/
永灵小区,"(闸北阳城)阳城路101弄,原平路289弄",55667,文星房地产开发有限公司,1998年建成 ,板楼,0.55元/平米/月,上海永灵物业管理部,96栋,1160户,https://sh.lianjia.com/xiaoqu/5011000013229/
园南一村,"(徐汇植物园)龙川北路177号, 园南一村",74309,中房集团,1987年建成 ,板楼,1.3元/平米/月,中房物业,60栋,1214户,https://sh.lianjia.com/xiaoqu/5011000013697/
亚都国际名园,"(徐汇徐家汇)南丹东路300弄, 南丹东路396",94111,上海铭源房地产开发经营有限公司,2003年建成 ,板楼,2.5元/平米/月,上海亚都物业管理有限公司,8栋,652户,https://sh.lianjia.com/xiaoqu/5011000017391/
曹杨五村(芙蓉园),(普陀曹杨)曹杨五村187号-205号,57484,上海睿涛房地产开发有限公司,1989年建成 ,板楼,0.8元/平米/月,上海曹杨物业有限公司,19栋,484户,https://sh.lianjia.com/xiaoqu/5015191207325000/
友谊村陈家宅28号,(浦东合庆)友谊村陈家宅28号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020032105778044/
流晶逸彩,(闵行金虹桥)虹中路460弄,56853,上海华纺房地产发展有限公司,1997年建成 ,塔楼/板楼,1.5至1.75元/平米/月,上海物业,58栋,1064户,https://sh.lianjia.com/xiaoqu/5011000017647/
庆利路391-393(单号),(浦东合庆)庆利路391-393(单号),,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020028302011952/
美庆大厦,(浦东合庆)前哨路59号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5011102208230/
庆荣路262弄70号,(浦东合庆)庆荣路262弄70号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970660737435/
庆荣苑,(浦东合庆)庆荣路379弄1-7号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,7栋,70户,https://sh.lianjia.com/xiaoqu/5020021582014023/
航川路88号,(浦东航头)航川路88号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020024876865694/
下沙新街82弄-88号,"(浦东航头)下沙新街82弄, 下沙新街88号",,暂无信息,暂无信息 ,板楼,暂无信息,暂无信息,2栋,2户,https://sh.lianjia.com/xiaoqu/509977363955903/
沪南路5598号,(浦东航头)沪南路5598号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970706350322/
下沙新街10弄,(浦东航头)下沙新街10弄,,暂无信息,2001年建成 ,未知类型,暂无信息,暂无信息,1栋,5户,https://sh.lianjia.com/xiaoqu/5016389506369906/
鹤沙航城瑞馨苑,(浦东航头)航春路169弄,30863,暂无信息,2014年建成 ,板楼,1.2元/平米/月,暂无信息,24栋,1217户,https://sh.lianjia.com/xiaoqu/5011000000511/
航头路1161号,(浦东航头)航头路1161号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970630067179/
大中新村,(浦东航头)下沙镇大中新村,,暂无信息,暂无信息 ,板楼,暂无信息,暂无信息,4栋,24户,https://sh.lianjia.com/xiaoqu/5012541229280349/
金鹏花园,"(杨浦周家嘴路)兰州路1100弄,兰州路1101弄",62489,金鹏集团股份有限公司,1998年建成 ,塔楼,0.8元/平米/月,上海金鹏物业管理有限公司,8栋,1344户,https://sh.lianjia.com/xiaoqu/5011000017003/
桃园新村(航头)(公寓),(浦东航头)沪南路4851弄,36900,暂无信息,1960年建成 ,板楼,0.5元/平米/月,暂无信息,19栋,241户,https://sh.lianjia.com/xiaoqu/5011102206998/
航头路1055弄14号,(浦东航头)航头路1055弄14号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020024252723843/
静安新城四区,(闵行静安新城)漕宝路1467弄四区,55234,上海静安新城置业有限公司,1997年建成 ,塔楼/板楼,0.6元/平米/月,上海静城物业管理有限公司,63栋,1573户,https://sh.lianjia.com/xiaoqu/5011000003675/
沪南路5088号,(浦东航头)沪南路5088号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970706350319/
呼玛四村,(宝山张庙)呼玛四村,42207,上海通河工贸开发有限公司,1993年建成 ,板楼,0.9元/平米/月,景春物业,92栋,1759户,https://sh.lianjia.com/xiaoqu/5011000012729/
金色航城,"(浦东航头)航头路1174弄, 航头路1027弄",,上海陈氏集团有限公司,暂无信息 ,未知类型,暂无信息,上海优乐物业管理有限公司,5栋,264户,https://sh.lianjia.com/xiaoqu/5011000013761/
航东村,(浦东航头)航东村,,暂无信息,1975年建成 ,板楼,暂无信息,暂无信息,8栋,15户,https://sh.lianjia.com/xiaoqu/5016389558274174/
张江公馆,(浦东唐镇)高科中路2810弄,48155,上海华鸿天地房地产开发有限公司,2015年建成 ,板楼,5.8元/平米/月,新秀物业,7栋,623户,https://sh.lianjia.com/xiaoqu/5011000002354/
阳光威尼斯(二期),(普陀真光)定边路377弄,47641,上海意景房产开发有限公司,2005年建成 ,板楼,1.45元/平米/月,上海阳光投资(集团)物业管理有限公司,17栋,1197户,https://sh.lianjia.com/xiaoqu/5011000017108/
淞南十村,(宝山淞南)新二路1398弄26号,40305,上海继发集团,1994年建成 ,板楼,0.6至0.8元/平米/月,上海继发物业公司,226栋,2770户,https://sh.lianjia.com/xiaoqu/5011000011142/
海鑫苑,(浦东航头)航头路1675弄,34295,暂无信息,2005年建成 ,板楼,1.2元/平米/月,上海优乐物业管理有限公司,36栋,376户,https://sh.lianjia.com/xiaoqu/5020026922586383/
两河流域,(浦东航头)航鹤路1699弄,47598,上海南郊中华园房地产开发有限公司,2008年建成 ,板楼,2.6元/平米/月,上海古北物业管理有限公司,762栋,762户,https://sh.lianjia.com/xiaoqu/5011000012694/
鹤驰路28号,(浦东航头)鹤驰路28号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492703673/
百联公寓,(浦东航头)富航路105弄,,暂无信息,1996年建成 ,板楼,暂无信息,暂无信息,7栋,38户,https://sh.lianjia.com/xiaoqu/5016389558274230/
福善村,(浦东航头)福善村,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020025714883067/
环镇南路454号,(浦东航头)环镇南路454号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970569249669/
航头路1275号,(浦东航头)航头路1275号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5015554473897895/
新芳邻,(浦东曹路)民耀路227弄,44365,上海新芳邻房地产开发有限公司,2002年建成 ,板楼,0.45元/平米/月,上海曹路物业有限公司,40栋,480户,https://sh.lianjia.com/xiaoqu/5011000012790/
莘松三村,"(闵行莘庄)莘松三村, 莘沥路363弄",72285,上海莘旺物业管理有限公司,1983年建成 ,板楼,0.8元/平米/月,上海莘旺物业管理有限公司,74栋,1467户,https://sh.lianjia.com/xiaoqu/5011000012489/
富鑫苑,(浦东航头)航头路1257弄,38768,无开发商,2009年建成 ,板楼,1.2元/平米/月,上海东泰物业管理有限公司,5栋,260户,https://sh.lianjia.com/xiaoqu/5011000001979/
沪南路5389号,(浦东航头)沪南路5389号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970706350321/
汇德茗苑,(浦东航头)鹤洁路625弄,31488,暂无信息,2014年建成 ,未知类型,暂无信息,暂无信息,21栋,1166户,https://sh.lianjia.com/xiaoqu/5011000000479/
天恒名城,(闵行颛桥)鑫都路2688弄,44646,颛元置业有限公司,2008年建成 ,板楼,2元/平米/月,上实物业管理（上海）有限公司,62栋,1303户,https://sh.lianjia.com/xiaoqu/5011000016519/
鹤沙航城庭祥苑,(浦东航头)鹤洁路138弄,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,43栋,1049户,https://sh.lianjia.com/xiaoqu/5020021804346163/
南园小区,(黄浦打浦桥)打浦路457弄,74449,中成控股集团,1992年建成 ,塔楼,1元/平米/月,上海中成物业发展公司,5栋,1179户,https://sh.lianjia.com/xiaoqu/5011000016196/
长达村汇达,(浦东航头)长达村汇达,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020024783523976/
齐二小区,"(浦东世博)南码头路1136弄, 南码头路1186弄",55272,上南众开开发集团,1994年建成 ,塔楼/板楼,0.15至0.8元/平米/月,上海三凌物业管理公司,93栋,1827户,https://sh.lianjia.com/xiaoqu/5011000006359/
杨桥第一小区,"(普陀桃浦)真北路2857弄,真北路2977弄",47266,无开发商,1995年建成 ,板楼,0.8元/平米/月,上海真中物业管理有限公司,58栋,1053户,https://sh.lianjia.com/xiaoqu/509821540319297/
沪航公寓,"(浦东航头)商城路48弄, 商城路28号, 商城路30号, 商城路32号, 商城路34号, 商城路38号, 商城路42号, 商城路44号, 商城路52号, 商城路54号, 商城路56号, 商城路58号, 商城路60号, 商城路70号",34370,暂无信息,1997年建成 ,板楼,0.6元/平米/月,暂无信息,23栋,115户,https://sh.lianjia.com/xiaoqu/5011000015838/
永清新村,(宝山淞宝)永清新村,37254,宝辰集团控股有限公司,1987年建成 ,板楼,0.6至0.8元/平米/月,新寓物业,190栋,2532户,https://sh.lianjia.com/xiaoqu/5011000012529/
立地东方苑,(浦东航头)沪南路4851弄67-86号,36134,暂无信息,2009年建成 ,板楼,0.8元/平米/月,暂无信息,20栋,218户,https://sh.lianjia.com/xiaoqu/5011000014190/
富航路46号,(浦东航头)富航路46号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492702802/
沪南路5788弄,(浦东航头)沪南路5788弄,,暂无信息,1996年建成 ,板楼,暂无信息,暂无信息,9栋,106户,https://sh.lianjia.com/xiaoqu/509821540319538/
潍坊一村,"(浦东潍坊)潍坊一村, 浦电路149弄, 浦电路155号, 浦电路153号, 浦电路151号, 浦电路135号, 浦电路143号, 浦电路133号, 浦电路137号, 浦电路141号, 浦电路158号",68731,上海浦发房地产开发有限公司,1979年建成 ,塔楼/板楼,0.8元/平米/月,上海浦东新区潍坊物业公司,58栋,1281户,https://sh.lianjia.com/xiaoqu/5011000016697/
亿联中心,"(浦东航头)航头路1808号, 航头路1818号, 航梅路758号, 航梅路818号",20169,上海航宏投资发展有限公司,2010年建成 ,塔楼/板楼,暂无信息,上海航宏投资管理有限公司,5栋,633户,https://sh.lianjia.com/xiaoqu/5011102206821/
三林安居苑,(浦东三林)三林路1662弄5-173号,54107,新世纪安居苑开发商前通置业公司,1998年建成 ,板楼,0.7元/平米/月,上海安居物业有限公司,156栋,2002户,https://sh.lianjia.com/xiaoqu/5011000012850/
富田路59弄9-13号,(浦东航头)富田路59弄9-13号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492702900/
金水佳苑,(奉贤南桥)广丰路100弄,23127,暂无信息,2014年建成 ,板楼,1.2元/平米/月,暂无信息,123栋,2009户,https://sh.lianjia.com/xiaoqu/5011102206875/
珠溪新苑,(青浦朱家角)石家浜东路88弄,21549,上海朱家角城建开发有限公司,2009年建成 ,板楼,1.2元/平米/月,自主物业,135栋,1266户,https://sh.lianjia.com/xiaoqu/5011000003323/
金星绿苑,"(宝山罗店)集贤路500弄,集贤路501弄",26918,上海罗店房地产有限责任公司,2005年建成 ,板楼,0.5元/平米/月,上海罗店物业管理有限公司,205栋,2441户,https://sh.lianjia.com/xiaoqu/5011000014723/
沉香苑二街坊,(浦东航头)航瑞路388弄,,暂无信息,2012年建成 ,板楼,暂无信息,暂无信息,42栋,930户,https://sh.lianjia.com/xiaoqu/5011000001264/
亚兰公寓,(浦东航头)富田路37弄,,暂无信息,暂无信息 ,板楼,暂无信息,暂无信息,1栋,12户,https://sh.lianjia.com/xiaoqu/5011102206755/
生茂养园,(浦东航头)沪南路5288弄,46548,上海益恒置业有限公司,2005年建成 ,板楼,1.2元/平米/月,新加坡怡安物业管理有限公司,157栋,157户,https://sh.lianjia.com/xiaoqu/5011000012695/
汇贤雅苑,(浦东航头)鹤永路751弄,32547,上海金沁房地产开发有限公司,2013年建成 ,板楼,1.2元/平米/月,自主物业,20栋,1416户,https://sh.lianjia.com/xiaoqu/5011000001956/
聚鑫苑,(浦东航头)航头路1027弄,31292,暂无信息,2005年建成 ,板楼,1.2元/平米/月,上海优乐物业管理有限公司,10栋,186户,https://sh.lianjia.com/xiaoqu/5020026977112156/
田林十二村,(徐汇田林)田林十二村,84232,上海徐汇房产经营有限公司,1983年建成 ,板楼,0.78至0.8元/平米/月,上海安得物业管理有限公司,85栋,2082户,https://sh.lianjia.com/xiaoqu/5011000017410/
富航路82-1号,(浦东航头)富航路82-1号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020023457557004/
沪南路5268号,(浦东航头)沪南路5268号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970706350320/
同盛嘉园,"(宝山杨行)月城路300弄, 月城路299弄, 月城路250弄",39201,上海同盛投资集团房地产有限公司,2008年建成 ,板楼,1.75元/平米/月,上海三花置业有限公司,34栋,823户,https://sh.lianjia.com/xiaoqu/5011000014908/
汇康锦苑,(浦东航头)航瑞路175弄,,暂无信息,2013年建成 ,板楼,暂无信息,暂无信息,93栋,1828户,https://sh.lianjia.com/xiaoqu/5011000002085/
油车路30号,(浦东航头)油车路30号,,暂无信息,暂无信息 ,板楼,暂无信息,暂无信息,1栋,10户,https://sh.lianjia.com/xiaoqu/5012515773264595/
航头路1221弄8号,(浦东航头)航头路1221弄8号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5016866361510198/
绿洲千岛花园,(浦东航头)鹤立西路183弄,39023,上海航头高夫置业有限公司,2004年建成 ,板楼,5.18元/平米/月,上海瀚洋物业管理有限公司,193栋,193户,https://sh.lianjia.com/xiaoqu/5011000017470/
桃园新村(航头)(别墅),(浦东航头)沪南路4851弄,36595,暂无信息,1993年建成 ,板楼,0.5元/平米/月,暂无信息,44栋,43户,https://sh.lianjia.com/xiaoqu/5011000000839/
沙北新村99-100号,"(浦东航头)沙北新村99号, 沙北新村100号",29802,暂无信息,1994年建成 ,板楼,暂无信息,暂无信息,2栋,24户,https://sh.lianjia.com/xiaoqu/5011000004134/
下沙社区北朝弄10,(浦东航头)沪南公路5259,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5011102205893/
万顺苑,(闵行颛桥)放鹤路2323弄,34942,上海莘闵荣顺房地产开发有限公司,2007年建成 ,板楼,1.5元/平米/月,上海吴泾物业管理有限公司,17栋,288户,https://sh.lianjia.com/xiaoqu/5011000014432/
金地褐石公馆,(浦东航头)航鹤路金地褐石公馆,42943,上海航金房地产发展有限公司,2013年建成 ,板楼/塔板结合,3.5至4.5元/平米/月,上海金地物业服务有限公司,725栋,1556户,https://sh.lianjia.com/xiaoqu/5011000004226/
西上海御庭,(嘉定安亭)曹安公路4908弄,27221,上海西上海上食科技发展有限公司,2013年建成 ,塔楼/板楼,3.1元/平米/月,上海捷艾尔物业管理有限公司,152栋,1528户,https://sh.lianjia.com/xiaoqu/5011000004033/
金沁苑,"(浦东航头)鹤沙路201弄,鹤沙路226弄",32061,上海金沁房地产开发有限公司,2013年建成 ,板楼,1.7元/平米/月,上海捷艾尔物业管理有限公司,76栋,4058户,https://sh.lianjia.com/xiaoqu/5011000003785/
长泰东郊御园(别墅),(浦东航头)航鹤路78弄,45232,上海豪全房地产开发有限公司,2011年建成 ,板楼,3.2元/平米/月,上海长宜物业管理有限公司,828栋,880户,https://sh.lianjia.com/xiaoqu/5011000012834/
天钥新村,"(徐汇万体馆)中山南二路918弄, 天钥新村, 天钥二村, 零陵路634号",69273,汇成地产,1958年建成 ,板楼,0.8至1元/平米/月,上海高建物业有限公司,191栋,4240户,https://sh.lianjia.com/xiaoqu/5011000015885/
昱丽家园,(浦东航头)鹤沙路699弄,33419,无,2012年建成 ,板楼,1.07元/平米/月,上海农工商旺都物业管理有限公司,22栋,1424户,https://sh.lianjia.com/xiaoqu/5011000003602/
三佳花苑,(闵行七宝)新镇路1060弄,70621,上海三佳房地产经营公司,1993年建成 ,板楼,0.4至0.9元/平米/月,上海三佳物业管理有限责任公司,79栋,1382户,https://sh.lianjia.com/xiaoqu/5011000014701/
鹤沙航城航武嘉园,"(浦东航头)鹤韵路550弄,鹤韵路549弄,航瑞路459弄",31550,上海房产开发公司,2013年建成 ,板楼,1.08元/平米/月,自主物业,71栋,2300户,https://sh.lianjia.com/xiaoqu/5011000000963/
上海天威电器有限公司,(浦东航头)航都路5号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020024100593565/
长达佳苑宜居尚城,"(浦东航头)航梅路525弄1、2、3、4、6支弄, 航梅路525弄5支弄",28426,上海东升置业发展有限公司,2009年建成 ,板楼,2.7至2.8元/平米/月,上海春川物业服务有限公司,467栋,2312户,https://sh.lianjia.com/xiaoqu/5011000013304/
沉香苑一街坊,(浦东航头)航瑞路389弄,,上海隧峰房地产开发公司,2010年建成 ,板楼,暂无信息,暂无信息,60栋,946户,https://sh.lianjia.com/xiaoqu/5011000001266/
海江新村,"(宝山淞宝)塘后路1-23号,海江新村",37316,宝辰集团控股有限公司,1996年建成 ,板楼,0.4至0.8元/平米/月,海滨物业,56栋,848户,https://sh.lianjia.com/xiaoqu/5011000004946/
枫林雅苑,"(浦东航头)沪南公路5890弄, 乐城路48弄",40924,上海华正置业有限公司,1995年建成 ,板楼,2.18元/平米/月,上海象新物业管理有限公司,67栋,67户,https://sh.lianjia.com/xiaoqu/5011000011200/
长泰东郊御园(公寓),(浦东航头)航定路568弄,33990,上海豪全房地产开发有限公司,2006年建成 ,板楼,2.9元/平米/月,上海长宜物业管理有限公司,33栋,1213户,https://sh.lianjia.com/xiaoqu/5011000001418/
航头路1287号,(浦东航头)航头路1287号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020021309276472/
朗庭上郡苑(公寓),(松江九亭)朗亭路288弄,40621,上海馨亭置业有限公司,2010年建成 ,板楼,1.72元/平米/月,上海新贵盛物业管理有限公司,46栋,991户,https://sh.lianjia.com/xiaoqu/5011000013054/
中海瀛台,"(徐汇华泾)龙瑞路128弄（一期）,龙瑞路77弄（二期）",86212,上海新海汇房产有限公司,2007年建成 ,板楼,2.95至2.98元/平米/月,中海物业管理（上海）有限公司,43栋,1765户,https://sh.lianjia.com/xiaoqu/5011000017133/
航梅路668号,(浦东航头)航梅路668号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,6户,https://sh.lianjia.com/xiaoqu/5012970630067171/
东升家园(三期),"(浦东航头)环镇东路200弄,环镇东路185弄",27310,上海浦航房地产开发有限公司,2006年建成 ,板楼,0.55元/平米/月,上海航帆物业管理有限公司,97栋,1671户,https://sh.lianjia.com/xiaoqu/5011000010267/
静安枫景苑,(静安江宁路)常德路500弄,120372,上海新加坡吉宝置业有限公司,2005年建成 ,板楼,5.88元/平米/月,上海丰诚物业管理有限公司,10栋,1118户,https://sh.lianjia.com/xiaoqu/5011000018207/
恒福家园,(浦东航头)鹤驰路99弄,,暂无信息,2011年建成 ,未知类型,暂无信息,暂无信息,54栋,1607户,https://sh.lianjia.com/xiaoqu/5011000001502/
航头路1200号,(浦东航头)航头路1200号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970630067181/
南郊艺墅,"(浦东航头)航梅路525弄4支弄, 航达路18弄",,暂无信息,暂无信息 ,板楼,暂无信息,暂无信息,5栋,5户,https://sh.lianjia.com/xiaoqu/5020024860087587/
沪南路5886弄20号,(浦东航头)沪南路5886弄20号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020026492402128/
鹤鸣新苑一村,(浦东航头)航鹤路1858弄75支弄,29289,暂无信息,2006年建成 ,板楼,0.65元/平米/月,暂无信息,48栋,563户,https://sh.lianjia.com/xiaoqu/5011000000359/
环镇东路99弄,(浦东航头)环镇东路99弄,31061,暂无信息,2000年建成 ,板楼,0.6元/平米/月,暂无信息,11栋,107户,https://sh.lianjia.com/xiaoqu/5011102206681/
富田花苑,"(浦东航头)沪南路5892弄, 兴城路18弄, 乐城路3弄",37774,暂无信息,1994年建成 ,板楼,0.75元/平米/月,暂无信息,13栋,46户,https://sh.lianjia.com/xiaoqu/5011000004718/
鹤沙航城汇诚佳苑,(浦东航头)鹤永路750弄,31185,暂无信息,2013年建成 ,板楼,1.15元/平米/月,暂无信息,19栋,1352户,https://sh.lianjia.com/xiaoqu/5011000000771/
航头路1221弄6号,(浦东航头)航头路1221弄6号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5016866270786557/
航鹤路139弄75号,(浦东航头)航鹤路139弄75号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5014054336508151/
通河六村,(宝山通河)共江路166-215弄,41947,上海华谊集团置业有限公司呼玛管理处,1994年建成 ,板楼,0.8元/平米/月,通河物业,142栋,3267户,https://sh.lianjia.com/xiaoqu/5011000017146/
丰桥村725号,(浦东航头)丰桥村725号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020024269506224/
大宁金茂府,"(闸北大宁)彭江路399弄, 平型关路1288弄",108571,方兴置业（上海）有限公司,2017年建成 ,塔楼/板楼,5.95元/平米/月,中化金茂物业管理有限公司,63栋,1698户,https://sh.lianjia.com/xiaoqu/5011000001072/
晨星四季苑,(松江新桥)茜浦路600弄,20576,暂无信息,暂无信息 ,板楼,0.8元/平米/月,暂无信息,60栋,720户,https://sh.lianjia.com/xiaoqu/5011000002708/
池鑫苑,(浦东航头)航头路1137弄,33774,暂无信息,2005年建成 ,板楼,1.2元/平米/月,上海优乐物业管理有限公司,39栋,550户,https://sh.lianjia.com/xiaoqu/5020026920502468/
新里城和合苑,(浦东三林)杨高南路4501弄,71075,上海万科地产有限公司,1999年建成 ,板楼,0.42元/平米/月,上海中凯物业有限公司,124栋,1508户,https://sh.lianjia.com/xiaoqu/5011000017126/
高行馨苑,(浦东高行)万安街333弄,47092,上海荣海房地产发展有限公司,2005年建成 ,板楼,0.7元/平米/月,上海先行信汇物业管理有限公司,81栋,972户,https://sh.lianjia.com/xiaoqu/5011000014799/
闸航路1028号,(浦东航头)闸航路1028号,,暂无信息,1993年建成 ,板楼,暂无信息,暂无信息,2栋,20户,https://sh.lianjia.com/xiaoqu/509977363956072/
中市路86号,(浦东航头)中市路86号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020027907652093/
新黄浦南馨佳苑,(浦东航头)鹤驰路88弄,,暂无信息,2011年建成 ,未知类型,暂无信息,暂无信息,38栋,2046户,https://sh.lianjia.com/xiaoqu/5011000001097/
航头路1209-1219号(单),(浦东航头)航头路1209-1219号(单),,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5016073310089397/
鹤沙航城康乐苑,(浦东航头)鹤洁路346弄,,暂无信息,暂无信息 ,板楼,暂无信息,暂无信息,37栋,838户,https://sh.lianjia.com/xiaoqu/5011102205811/
航头路1221弄9号,(浦东航头)航头路1221弄9号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020026109674827/
乐城路28弄,(浦东航头)乐城路28弄,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020025773601230/
悦尚华都,(宝山大华)新沪路1073号,38183,上海合夫贸易有限公司,2011年建成 ,塔楼,6元/平米/月,上海东渡物业管理有限公司,1栋,222户,https://sh.lianjia.com/xiaoqu/5011000000145/
富田花园,(浦东航头)乐城路32弄,24620,暂无信息,1994年建成 ,板楼,0.7元/平米/月,暂无信息,24栋,138户,https://sh.lianjia.com/xiaoqu/509821540057227/
鹤沙航城昱星家园,"(浦东航头)鹤沙路688弄,鹤沙路588弄",32150,暂无信息,2011年建成 ,塔楼,暂无信息,暂无信息,42栋,2718户,https://sh.lianjia.com/xiaoqu/5011000001231/
爱法奥朗新庄园,(浦东航头)航头路1688弄,36552,上海爱法房地产经营开发有限公司,2006年建成 ,板楼,3.6元/平米/月,上海东湖物业管理有限公司,173栋,173户,https://sh.lianjia.com/xiaoqu/5011000013739/
金平小区,"(闵行老闵行)金平路337弄,安宁路400弄",40339,上海闵行房地(集团)有限公司,1994年建成 ,板楼,0.8元/平米/月,上海鑫铭物业管理有限公司,93栋,1116户,https://sh.lianjia.com/xiaoqu/5011000012403/
航都南路29弄150号,(浦东航头)航都南路29弄150号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020023931668617/
聚航苑,"(浦东航头)航梅路526弄78支弄, 航梅路526弄",26121,上海陈氏集团有限公司,2007年建成 ,板楼,1.2元/平米/月,上海优乐物业管理有限公司,172栋,2823户,https://sh.lianjia.com/xiaoqu/5011000014870/
海洲桃花园,"(浦东航头)沪南公路5469弄, 航头路988弄1-70号, 航头路988弄72-137号",36227,上海双拥文化园投资开发有限公司,2004年建成 ,板楼,0.75至1.2元/平米/月,无,133栋,2222户,https://sh.lianjia.com/xiaoqu/5011000002676/
