浦东,老港镇,中港美容新村,外环外,120,20787,2室1厅1厨1卫,57.73㎡,低楼层 (共3层),暂无数据,南,一梯三户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100930242.html
浦东,老港镇,宏港苑,外环外,155,18972,2室2厅1厨1卫,81.7㎡,中楼层 (共5层),暂无数据,南 北,一梯两户,其他,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101175943.html
浦东,老港镇,宏港苑,外环外,189,15620,3室2厅1厨2卫,121㎡,低楼层 (共6层),暂无数据,南,一梯两户,精装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107002041625.html
浦东,老港镇,宏港苑,外环外,109,17940,2室1厅1厨1卫,60.76㎡,中楼层 (共5层),平层,南 北,一梯两户,精装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101318251.html
浦东,老港镇,中港美容新村,外环外,101,17673,2室1厅1厨1卫,57.15㎡,低楼层 (共3层),暂无数据,南,一梯三户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100481104.html
浦东,老港镇,宏港苑,外环外,190,15684,3室2厅1厨2卫,121.15㎡,高楼层 (共6层),平层,南 北,一梯两户,精装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101313076.html
